Offset(P)            #Ptr   #Hnd Access Name
0x000000003e145580     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e145798      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e145850      8      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Caches\cversions.2.db
0x000000003e145b28      8      0 R--rwd \Device\HarddiskVolume2\Program Files\Microsoft Office\Office15\FORMS\1033\TASKDEC.CFG
0x000000003e145f80      5      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\COOPBL.TTF
0x000000003e148dc8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\umrdp.dll
0x000000003e14a380      8      0 R--r-- \Device\HarddiskVolume2\Program Files\Microsoft Office\Office15\FORMS\1033\APPTL.ICO
0x000000003e14bc80      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSMON.dll
0x000000003e14d6a0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msra.exe
0x000000003e14d758      1      1 ------ \Device\Afd\AsyncConnectHlp
0x000000003e14d810      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\snmpapi.dll
0x000000003e14ddd0      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mshtml.dll
0x000000003e150668      8      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Defender\MpSvc.dll
0x000000003e150720      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\SyncCenter.dll.mui
0x000000003e150988      1      1 ------ \Device\NamedPipe\W32TIME_ALT
0x000000003e152b28      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\umb.dll
0x000000003e155b20      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PrintIsolationProxy.dll
0x000000003e155cd0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spoolss.dll
0x000000003e155d88      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\localspl.dll
0x000000003e156410      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msxml6.dll
0x000000003e157118      2      0 R--r-- \Device\HarddiskVolume2\Windows\System32\LogFiles\Scm\367f930a-a3db-4112-b1f1-50e92a171c88
0x000000003e157568      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ssdpsrv.dll
0x000000003e157620      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\tcpmon.dll
0x000000003e15c318      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ipconfig.exe
0x000000003e15c470      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\CertEnroll.dll
0x000000003e15d528      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\usbmon.dll
0x000000003e15d5e0      2      1 ------ \Device\NamedPipe\W32TIME_ALT
0x000000003e15e218     11      1 -W-rw- \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Local\Google\Chrome\User Data\Default\Extension State\LOG
0x000000003e15ebb0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Tasks\Microsoft\Windows\MemoryDiagnostic\DecompressionFailureDetector
0x000000003e15f038      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\FileRepository\prnky006.inf_x86_neutral_141ee497dd7c43c1\prnky006.PNF
0x000000003e15fb60      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\webservices.dll
0x000000003e160498      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
0x000000003e161988      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\QAGENT.DLL
0x000000003e162720      4      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\BERNHC.TTF
0x000000003e165f80      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Tasks\Microsoft\Windows\Autochk\Proxy
0x000000003e166d88     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsSystemAssessmentTool%4Operational.evtx
0x000000003e1671d8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000003e168720      1      1 RW-rw- \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Local\Google\Chrome\User Data\Default\Extension Cookies
0x000000003e169950      4      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\ANTQUAI.TTF
0x000000003e16b428      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Tasks\Microsoft\Windows\Time Synchronization\SynchronizeTime
0x000000003e16b578      4      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\ARIALNI.TTF
0x000000003e16ba50      8      0 R--rwd \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini
0x000000003e16bbd0      5      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\CALIST.TTF
0x000000003e16be50      2      1 ------ \Device\Afd\Endpoint
0x000000003e16c830      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msidle.dll
0x000000003e175520      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\win32spl.dll
0x000000003e176360      8      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll
0x000000003e177b78      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\inetpp.dll
0x000000003e178c70      8      0 R--r-- \Device\HarddiskVolume2\Program Files\Microsoft Office\Office15\FORMS\1033\POSTS.ICO
0x000000003e178e50      7      0 RW-rwd \Device\HarddiskVolumeShadowCopy4\$Mft
0x000000003e179690      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cscapi.dll
0x000000003e179790      5      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\FTLTLT.TTF
0x000000003e17ab20      2      1 ------ \Device\Afd\Endpoint
0x000000003e17ac38      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\esent.dll
0x000000003e17ad48      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-214-0
0x000000003e17b3d0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wpd_ci.dll
0x000000003e17b4a0      1      1 ------ \Device\Afd\Endpoint
0x000000003e17e250      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wups.dll
0x000000003e17f578      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\taskhost.exe
0x000000003e181d68      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dimsjob.dll
0x000000003e183298     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e187950      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e18bb68      7      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\david.ttf
0x000000003e18c258     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx
0x000000003e18c698      2      1 ------ \Device\Afd\Endpoint
0x000000003e18f0c0      4      0 R--rwd \Device\HarddiskVolume2\Windows\ehome\ehSSO.dll
0x000000003e18f288      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spool\drivers\w32x86\3\FXSUI.DLL
0x000000003e18f620      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\desk.cpl
0x000000003e18f7c8      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\BOD_CB.TTF
0x000000003e18f9a0      2      1 ------ \Device\Afd\Endpoint
0x000000003e18fa58      8      0 R--r-- \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\7396C420A8E1BC1DA97F1AF0D10BAD21
0x000000003e18fe28      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\dbghelp.dll
0x000000003e191760      8      0 R--r-d \Device\HarddiskVolume2\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
0x000000003e193320      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Tasks\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Manual)
0x000000003e193f18      1      1 ------ \Device\NamedPipe\browser
0x000000003e194038      2      1 ------ \Device\NamedPipe\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
0x000000003e1941a0     17      1 RW-r-- \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Local\Microsoft\MSOIdentityCRL\Tracing\msoidLiteTrace{9317BCB6-314B-442F-A5DA-9BC2BEBC271D}.txt
0x000000003e194a80      1      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003e194f18      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e1952e8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000003e195580      4      0 R--r-d \Device\HarddiskVolume2\Program Files\Microsoft Office\Office15\1033\SOCIALCONNECTORRES.DLL
0x000000003e1959d0      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\FileRepository\prnrc004.inf_x86_neutral_7d5665e9e43f678d\prnrc004.PNF
0x000000003e195ad0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spool\drivers\w32x86\3\FXSAPI.DLL
0x000000003e1a44f8     16      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx
0x000000003e1af320     17      1 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Support\MPLog-07132009-215552.log
0x000000003e1af408      1      1 RW-rw- \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Local\Google\Chrome\User Data\Default\Origin Bound Certs
0x000000003e1af610      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wbem\wmiprov.dll
0x000000003e1b0d90      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\msgsm32.acm.mui
0x000000003e1bd038      4      0 -W---- \Device\HarddiskVolume2\Windows\Fonts\SCHLBKI.TTF
0x000000003e1bd4c8      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
0x000000003e1bd648      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\comsvcs.dll
0x000000003e1be930     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e1bfc28     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e1c0300      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\bthudtask.exe.mui
0x000000003e1c0870      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe
0x000000003e1c0978      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\LocationNotifications.exe
0x000000003e1c4228      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e1c4438      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.0.regtrans-ms
0x000000003e1c4f80      3      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\OFFICE15\MSO.DLL
0x000000003e1c58a0      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msimtf.dll
0x000000003e1c5958      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\imapi2.dll
0x000000003e1c66e0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mtxoci.dll
0x000000003e1c93c0      3      1 R--r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SoftwareProtectionPlatform\tokens.dat
0x000000003e1ca608     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e1cadb8      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\LFAXI.TTF
0x000000003e1caf18      7      0 R--rw- \Device\HarddiskVolume2\Windows\Fonts\consola.ttf
0x000000003e1cc858      8      0 RWD--- \Device\HarddiskVolume2\Users\wce.exe
0x000000003e1cca38      3      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_32\CustomMarshalers\c0f61f9b73571f26b6e0e0757bc5f460\CustomMarshalers.ni.dll
0x000000003e1d2ea8      7      0 RW-rwd \Device\HarddiskVolumeShadowCopy1\$Mft
0x000000003e1d3180      7      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\samsrv.dll.mui
0x000000003e1d6038      1      1 ------ \Device\Afd\Endpoint
0x000000003e1d6168     14      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e1d8698      8      0 R--rwd \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x000000003e1d96c8      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\hgcpl.dll
0x000000003e1db038      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
0x000000003e1dcb58      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\FileRepository\prnbr006.inf_x86_neutral_331a0c6df1c9d3e1\prnbr006.PNF
0x000000003e1dd720      5      0 -W---- \Device\HarddiskVolume2\Windows\Fonts\SEGOEUISL.TTF
0x000000003e1de680      1      1 -W-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.1.gthr
0x000000003e1de738     11      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003e1dfd78      2      1 ------ \Device\Afd\Endpoint
0x000000003e1dfe98      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dllhost.exe
0x000000003e1e04c8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.mfcloc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4973eb1d754a9dc9
0x000000003e1e0f80      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\Vault.dll
0x000000003e1e2d98      8      0 R--r-- \Device\HarddiskVolume2\Windows\inf\ndiscap.inf
0x000000003e1e4698      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\main.cpl.mui
0x000000003e1e4bc8      5      0 R--rw- \Device\HarddiskVolume2\Windows\Fonts\constanz.ttf
0x000000003e1e5f80      3      0 R--r-d \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\45.0.2454.101\chrome_child.dll
0x000000003e1e6130      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\FileRepository\prnrc00c.inf_x86_neutral_d5646e537534e115\prnrc00c.PNF
0x000000003e1e65a0      8      0 R--r-- \Device\HarddiskVolume2\Program Files\Microsoft Office\Office15\FORMS\1033\OOFS.ICO
0x000000003e1e6b08      5      0 R--rw- \Device\HarddiskVolume2\Windows\Fonts\simpbdo.ttf
0x000000003e1e6bc0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\upnp.dll
0x000000003e1e7450      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wsqmcons.exe.mui
0x000000003e1e7618      8      0 R--r-- \Device\HarddiskVolume2\Windows\inf\netrass.inf
0x000000003e1e77d0      2      0 R--r-- \Device\HarddiskVolume2\Windows\System32\LogFiles\Scm\9efacbe6-a797-4905-a0c6-014cd3000dbb
0x000000003e1e9278     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e1e9e58      1      1 R--r-d \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_581cd2bf5825dde9\comctl32.dll.mui
0x000000003e1eb260      2      0 R--r-- \Device\HarddiskVolume2\Windows\System32\LogFiles\Scm\ea163a4d-afc3-44b4-96f6-9457e2554c14
0x000000003e1eb658      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\odbcint.dll
0x000000003e1eb710      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\framedynos.dll
0x000000003e1ebf80      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003e1f5668      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\en-US\sxs.dll.mui
0x000000003e1f5eb8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\aeevts.dll
0x000000003e1f6038      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000003e1f65c0      6      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\utsaah.ttf
0x000000003e1f6f80      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\IKEEXT.DLL
0x000000003e1f74b0      5      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\OfficeSoftwareProtectionPlatform\OSPPOBJS.DLL
0x000000003e1f9d40      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\evr.dll
0x000000003e1fa4f0     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e1fa5a8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x000000003e1fac48      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\tquery.dll.mui
0x000000003e1fae80      8      0 RW-rwd \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Local\Google\Chrome\User Data\Default\Service Worker\ScriptCache\2cc80dabc69f58b6_0
0x000000003e1fc150      8      0 R--r-- \Device\HarddiskVolume2\Windows\inf\netavpna.inf
0x000000003e1fcb50      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\advapi32.dll
0x000000003e1ff398      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\xolehlp.dll
0x000000003e1ff7a0      4      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\cour.ttf
0x000000003e1ffbb8      7      0 R--rwd \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_32\System\5ba3bf5367fc012300c6566f20cb7f54\System.ni.dll
0x000000003e1ffd00      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e1ffe48      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\sppcext.dll
0x000000003e26b280      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\accessibilitycpl.dll.mui
0x000000003e26b468      4      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\vgaoem.fon
0x000000003e26b760      4      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\cga80woa.fon
0x000000003e26b8e0      5      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\FRADM.TTF
0x000000003e26f3d8      8      0 R--r-- \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Roaming\Microsoft\Windows\Themes\TranscodedWallpaper.jpg
0x000000003e26f6f0      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\ROCKEB.TTF
0x000000003e26fba8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\netapi32.dll
0x000000003e272640      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cdd.dll
0x000000003e272b38      5      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\infstor.dat
0x000000003e272bf0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e27c190      7      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\printui.dll.mui
0x000000003e27c578      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bthudtask.exe
0x000000003e27e840      2      1 RW-rw- \Device\clfs\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
0x000000003e27ef80      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
0x000000003e27fa38      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\FileRepository\prnkm003.inf_x86_neutral_ea465b3729b37f54\prnkm003.PNF
0x000000003e27faf0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\KBDUS.DLL
0x000000003e280038      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\RpcRtRemote.dll
0x000000003e281f80      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\imm32.dll
0x000000003e283ce0      7      0 R--r-- \Device\HarddiskVolume2\Windows\System32\net.exe
0x000000003e284a28      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\FileRepository\prnms002.inf_x86_neutral_36c16a14ad707821\prnms002.PNF
0x000000003e287aa8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\riched20.dll
0x000000003e287bf8      8      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\CSRSS.EXE-3FE41F7E.pf
0x000000003e2882a0      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\apss.dll
0x000000003e288680      7      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\desktop.ini
0x000000003e288870      8      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\GOOGLEUPDATE.EXE-FE771DDA.pf
0x000000003e288d78      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\ROCKB.TTF
0x000000003e2892e8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\onex.dll
0x000000003e289f80      7      0 R--rwd \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Local\Microsoft\Windows\Burn\Burn\desktop.ini
0x000000003e28a1d8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\aepdu.dll
0x000000003e28a5c0     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e28a830      2      1 RWD--- \Device\clfs\SystemRoot\System32\Config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR
0x000000003e28a8e8      2      0 R--r-- \Device\HarddiskVolume2\Windows\System32\LogFiles\Scm\1ff28246-b0a6-42d6-8f1d-f95cc2dc2734
0x000000003e28a9a0      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\tahoma.ttf
0x000000003e28aa58      8      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeuib.ttf
0x000000003e28ad98      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\diskcopy.dll
0x000000003e28aeb8     10      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003e28b650      4      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\micross.ttf
0x000000003e28b910      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x000000003e28bb90     16      1 RW-rw- \Device\HarddiskVolume2\Windows\WindowsUpdate.log
0x000000003e28beb8      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msi.dll
0x000000003e28c508      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\intl.cpl
0x000000003e28e538      5      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\marlett.ttf
0x000000003e28ef80      1      1 RW-rw- \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Local\Google\Chrome\User Data\Default\Top Sites
0x000000003e28f980      8      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeui.ttf
0x000000003e28fae0      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mfc42u.dll
0x000000003e28fc40      8      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003e28ff00      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Speech\SpeechUX\sapi.cpl
0x000000003e2901b0      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\MAIAN.TTF
0x000000003e290290      4      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_32\Accessibility\003d2d74243cab7e412d36416bbf0a3d\Accessibility.ni.dll
0x000000003e290410      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000003e291038      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sxshared.dll
0x000000003e291ac0      4      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\timesbi.ttf
0x000000003e293378      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\services.exe
0x000000003e294a88      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\FirewallControlPanel.dll.mui
0x000000003e294c58      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WlS0WndH.dll
0x000000003e295038     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e295110      2      1 ------ \Device\NamedPipe\InitShutdown
0x000000003e295280      1      1 ------ \Device\NamedPipe\InitShutdown
0x000000003e2956c8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netjoin.dll
0x000000003e295c00      1      1 ------ \Device\NamedPipe\InitShutdown
0x000000003e2978c8      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e298400      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\FileRepository\prnts002.inf_x86_neutral_8f9e057c9ae8c777\prnts002.PNF
0x000000003e2985b0      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\IPHLPAPI.DLL
0x000000003e2988a8      7      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\MSJHBD.TTC
0x000000003e298bc8      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\en-US\cmd.exe.mui
0x000000003e29df80      5      0 R--r-- \Device\HarddiskVolume2\Windows\Globalization\Sorting\SortDefault.nls
0x000000003e29e620      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e29ea48     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e29eb00      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sxs.dll
0x000000003e2a2190      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winlogon.exe
0x000000003e2a3498      8      0 R--r-- \Device\HarddiskVolume2\Program Files\Microsoft Office\Office15\FORMS\1033\TASKACCS.ICO
0x000000003e2a3a90      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\perftrack.dll
0x000000003e2a3d88      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mssvp.dll
0x000000003e2a52e0      2      0 R--r-- \Device\HarddiskVolume2\Windows\System32\LogFiles\Scm\160fd842-61a0-42aa-97a1-1cf52843fb52
0x000000003e2a6290      2      1 R--rwd \Device\HarddiskVolume2\Users\gideon.ALLSAFECYBERSEC\AppData\Roaming\Microsoft\Windows\Start Menu
0x000000003e2a8260      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\apphelp.dll
0x000000003e2a8ef0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\ipconfig.exe.mui
0x000000003e2ac458      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e2ae4b0      2      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms
0x000000003e2aea88      8      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc.manifest
0x000000003e2b04c0      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
